index,original,resolved,passed
1302,The calf followed the cow. She guided it back to the shed.,The calf followed the cow. She guided the calf back to the shed.,True
1303,The calf followed the cow. She guided it back to the shed.,The calf followed the cow. She guided the calf back to the shed.,True
1304,The calf followed the cow. She guided it back to the shed.,The calf followed the cow. She guided the calf back to the shed.,True
1305,The calf followed the cow. She guided it back to the shed.,The calf followed the cow. She guided the calf back to the shed.,True
1306,The calf followed the cow. She guided it back to the shed.,The calf followed the cow. She guided the calf back to the shed.,True
1307,The calf followed the cow. She guided it back to the shed.,The calf followed the cow. She guided the calf back to the shed.,True
1308,The calf followed the cow. She guided it back to the shed.,The calf followed the cow. She guided the calf back to the shed.,True
1309,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1310,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1311,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1312,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1313,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1314,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1315,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1316,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1317,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1318,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1319,The bee landed on the flower. It collected nectar from it.,The bee landed on the flower. The bee collected nectar from the bee.,True
1320,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1321,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1322,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1323,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1324,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1325,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1326,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1327,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1328,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1329,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1330,The glass fell off the table. It broke into pieces.,The glass fell off the table. The glass broke into pieces.,True
1331,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1332,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1333,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1334,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1335,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1336,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1337,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1338,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1339,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1340,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1341,The lamp stopped working. It needed a new bulb.,The lamp stopped working. The lamp needed a new bulb.,True
1342,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1343,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1344,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1345,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1346,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1347,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1348,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1349,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1350,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1351,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1352,The fan broke during summer. It was repaired the next day.,The fan broke during summer. The fan was repaired the next day.,True
1353,The washing machine stopped mid-cycle. She called the technician for it.,The washing machine stopped mid-cycle. The washing called the technician for it.,True
1354,The washing machine stopped mid-cycle. She called the technician for it.,The washing machine stopped mid-cycle. The washing called the technician for it.,True
